id,name,host_id,host_name,neighbourhood,room_type,latitude,longitude,price,minimum_nights,availability_365,calculated_host_listings_count,number_of_reviews,number_of_reviews_ltm,reviews_per_month,last_review,host_response_rate,review_scores_rating,area_category,covid_period
28893987,步行可达EK，碧亚威试管医院，全新高品质一室一厅 822812A,119203329,Leona,Huai Khwang,Entire home/apt,13.7538,100.57637,900,30,65,20,51,3,0.99,2022-12-03,0.0,0.0,Inner City,Recovery Period
29147103,Nana's Place,160707102,Rudolf,Phra Khanong,Shared room,13.69681,100.60532,3000,7,365,4,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
29151358,Ratchathewi/ Siam Paragon/Price Reduced,117992287,SABAI Guests,Ratchathewi,Entire home/apt,13.75083,100.5387,1315,30,89,6,92,7,1.81,2022-11-10,100.0,4.85,Inner City,Recovery Period
29155241,Cat house,219695104,นงณภัส,Yan na wa,Private room,13.67799,100.54715,600,1,179,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
29155292,The centric seen condo Sukhumvit 64,49552579,Srevala,Phra Khanong,Private room,13.68759,100.61058,999,1,90,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
29164306,Comfort Bedroom near BTS Phrom Phong&Sukhumvit Rd.,176740696,Ruttayaraphat,Khlong Toei,Private room,13.72982,100.56965,2600,1,330,1,12,0,0.24,2020-03-06,0.0,4.75,Inner City,During COVID
29373477,ปลาในทะเลลึกคอนโด,221293865,ทองไผ่ โคตรทองทิพย์,Don Mueang,Entire home/apt,13.93546,100.56809,2978,1,365,1,1,0,0.02,2019-01-31,0.0,0.0,Middle City,Pre-COVID
29168466,Box 42 sukhumvit Soi8 Baan Sawasdee Sukhumvit Soi8,163517448,Renu,Khlong Toei,Hotel room,13.7393,100.55505,1300,1,357,2,16,11,0.4,2022-12-13,100.0,4.59,Inner City,Recovery Period
29375155,LiveItUp Central House,221306977,Veronica,Parthum Wan,Entire home/apt,13.74019,100.5439,2597,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
29375547,Private double bed with koi pond view^^,221304783,City Hideaway,Vadhana,Private room,13.72057,100.58984,659,1,215,5,59,0,1.31,2020-03-12,0.0,0.0,Middle City,During COVID
29375872,Bed Box Khoasan House,221310860,Barbara,Phra Nakhon,Entire home/apt,13.76208,100.49889,2597,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
28901267,Bell Park New Sathorn,215116504,Jirapokakul,Yan na wa,Entire home/apt,13.70073,100.538,3428,7,181,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
28904003,Family Room in Hidden Gems  of Bangkok !!!,217874238,Nitinath,Ratchathewi,Hotel room,13.75708,100.52657,2600,1,358,3,1,0,0.02,2019-01-01,100.0,5.0,Inner City,Pre-COVID
28907857,NA BANGLAMPOO GUEST HOUSE,87704107,Yui,Phra Nakhon,Private room,13.76279,100.4979,1400,1,361,9,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
29174656,"A1.7 New Room+WIFI at Pratunam,Platinum,CTW,BigC",219834607,Dan,Ratchathewi,Entire home/apt,13.75545,100.53748,1500,2,258,1,49,2,0.98,2022-11-29,100.0,4.88,Inner City,Recovery Period
28918388,Apartment for rent near BTS On Nut Sukhumvit 77,217983676,Rana,Suanluang,Private room,13.71132,100.60483,499,30,4,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
29379952,New Pool View Condo by MRT HuayKwang,184339795,Atikun,Din Daeng,Entire home/apt,13.78408,100.57271,800,18,138,4,19,7,0.38,2022-12-15,100.0,4.82,Inner City,Recovery Period
29175419,Private 2Bed/2Bath Apartment in the middle of city,127467502,Johnathan,Khlong Toei,Entire home/apt,13.72673,100.56274,1400,5,332,4,56,4,1.13,2022-04-23,100.0,4.75,Inner City,Recovery Period
29190809,อพาร์ทเมนท์แบบ 1 ห้องนอนที่ทันสมัย,219974333,Pamela,Chom Thong,Private room,13.66149,100.46541,2632,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
29380306,Minimis House,221335356,Stephanie,Bang Rak,Entire home/apt,13.7331,100.52617,2597,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
29382819,"ห้องวิวสวย ชั้น19
มีสระว่ายน้ำ",221353195,Nut,Vadhana,Private room,13.74699,100.5529,1000,1,358,3,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
29192054,2Br Presidential Suite Courtyard near Tonglor BTS,219983414,Matta,Khlong Toei,Entire home/apt,13.72256,100.5747,9214,1,315,7,17,15,0.49,2022-12-06,100.0,4.7,Inner City,Recovery Period
29384174,Paslawan Place,64598436,Vatchara,Bang Kapi,Private room,13.76888,100.64146,690,1,88,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
28918667,บูติกอพาร์ทเมนท์,217983721,ทวีสิน,Phra Nakhon,Entire home/apt,13.75539,100.50209,2570,1,90,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
28920461,Cute Tiny Room in Bangkok Family Home,217999111,Charlotte,Bang Rak,Private room,13.72345,100.51744,900,15,90,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
29194706,Eight Thonglor Residence,219996296,Sirinat,Vadhana,Private room,13.7299,100.5822,75000,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
29194955,NEW ! YOLO Bangkok Hotel lB&BlBTS-MRTl Bon voyage,18234321,Yue,Vadhana,Hotel room,13.74469,100.55934,3331,1,338,13,22,0,0.43,2020-03-10,0.0,0.0,Middle City,During COVID
29195282,PP Plus สุขุมวิท 71,219991682,Idea,Vadhana,Entire home/apt,13.72745,100.59519,1550,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
29198625,NP HOUSE (4th Floor),43467538,ｼﾞｬｯｷｰ,Ratchathewi,Private room,13.75082,100.53906,2071,1,165,4,12,0,0.25,2020-02-17,100.0,4.88,Inner City,Pre-COVID
29208957,"1. SELF CHECK-IN, City Center, Skytrain & Subway",220055398,Neerita (Palm),Khlong Toei,Private room,13.731129932843352,100.56496616990064,649,7,301,8,20,5,0.42,2022-11-30,100.0,4.9,Inner City,Recovery Period
28921035,ไววัลเล่ย์คอนโด,218001097,ชนาธิป เหลาสา,Chatu Chak,Entire home/apt,13.81288,100.57874,2600,1,90,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
28921133,คอนโดตกแต่งห้องน้ำแยก,218002130,สุนรีรัตน์,Phra Nakhon,Entire home/apt,13.76148,100.50294,2579,1,90,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
28923351,บ้านคอนโดที่อบอุ่น,218015220,สุบุญยนุช,Thon buri,Entire home/apt,13.72859,100.48979,2565,1,90,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
28926057,❤️WOW❤️Homey Room 5 Min walk MRT-Wifi-Washing mac,218032956,Heart,Din Daeng,Entire home/apt,13.78666,100.5728,1699,1,90,8,15,8,0.33,2022-11-20,100.0,4.9,Inner City,Recovery Period
29605483,"Baan Nornlen Residence, No.201 Private comfy room",7825375,Sutasinee,Sathon,Private room,13.71764,100.52976,1000,1,0,9,4,0,0.08,2019-04-25,0.0,0.0,Inner City,Pre-COVID
29384983,Ploen Bangkok House Khaosan,221369264,Roger,Phra Nakhon,Entire home/apt,13.75987,100.49842,2597,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
29391104,Free service pickup รับ-ส่งฟรี@ DMK Airport,221416311,Chanlika,Don Mueang,Private room,13.92636,100.5858,650,1,361,4,62,4,1.25,2022-12-11,0.0,0.0,Middle City,Recovery Period
29394432,"Bangkok Hotel is located on Ratchadapisek Road,",125020131,Yuki,Din Daeng,Private room,13.78653,100.56857,2000,1,365,5,1,0,0.02,2019-03-21,0.0,0.0,Inner City,Pre-COVID
29396594,Room #4: 2 bed / 2 bath (private bathrooms),221268282,Levi,Khlong Toei,Private room,13.72168,100.58126,899,2,357,5,30,3,0.6,2022-10-12,100.0,4.69,Inner City,Recovery Period
29209189,Happy Room Onnut/Sukhumvit77  15min. to Onnut BTS,37770915,Kasidith,Suanluang,Private room,13.71416,100.6323,890,2,365,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
29219172,Luxurious & Romantic in the Heart of BKK#L MRT/BTS,15699117,Pk,Vadhana,Entire home/apt,13.73733,100.56111,2966,1,113,8,102,24,2.01,2022-12-21,100.0,4.87,Middle City,Recovery Period
29219980,Guesthouse Pattanakarn,220151220,Pimpakkapat,Suanluang,Private room,13.72647,100.63499,1500,1,180,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
29397136,สวนห้องดีลักซ์,221463004,ชุติมณฑน์,Bang Rak,Entire home/apt,13.72579,100.52137,2606,1,91,1,1,0,0.02,2019-01-01,0.0,0.0,Inner City,Pre-COVID
29220034,TOMOคอนโด,220149747,สุชมนาด,Bang Rak,Entire home/apt,13.72085,100.51446,2606,1,91,1,1,0,0.03,2019-12-31,0.0,0.0,Inner City,Pre-COVID
29222072,4A · Sunny & Spacious Deluxe Studio  - 4A,214201312,Frank,Sathon,Entire home/apt,13.7129,100.51442,773,2,146,6,52,25,1.07,2022-11-13,0.0,0.0,Inner City,Recovery Period
29222102,5A · Spacious Deluxe Studio - 5A,214201312,Frank,Sathon,Entire home/apt,13.7129,100.51442,767,2,149,6,65,22,1.3,2022-11-30,100.0,4.93,Inner City,Recovery Period
29222188,5E  · Bright & Cozy Micro Studio - 5E,214201312,Frank,Sathon,Entire home/apt,13.7129,100.51442,590,2,216,6,41,2,0.84,2022-12-14,100.0,4.89,Inner City,Recovery Period
29224879,COZY STYLE JUNIOR STUDIO/ WIFI/BIG POOL / MRT/MALL,79624768,Eva,Huai Khwang,Entire home/apt,13.75391,100.57397,1107,2,84,44,34,9,0.67,2022-11-07,98.0,3.86,Inner City,Recovery Period
29226231,Bright Sukhumvit 24,217176833,Pantaree,Khlong Toei,Private room,13.72273,100.56713,2100,30,365,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
29242113,Bangkok Condo centrally Located next Shopping Mall,11802345,Mila,Parthum Wan,Entire home/apt,13.73901,100.54217,3900,30,365,1,1,0,0.02,2018-10-18,0.0,0.0,Inner City,Pre-COVID
29397406,Bangkok,221466510,Trudy R,Chatu Chak,Entire home/apt,13.81937,100.57036,967,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
29397607,Room #3: 2 bed / 2 bath (6 people),221268282,Levi,Khlong Toei,Private room,13.72027,100.57992,999,2,355,5,11,0,0.23,2020-01-26,100.0,4.73,Inner City,Pre-COVID
29397789,Premium RiverviewSuiteF5+Netflix+50mbps+55”SmartTV,2940438,Kinifrog,Rat Burana,Entire home/apt,13.68849,100.49117,1157,28,331,19,23,7,0.47,2022-12-15,100.0,4.97,Middle City,Recovery Period
29397885,Room #6: 2 bed / 1.5 bath (6 people),221268282,Levi,Khlong Toei,Private room,13.72102,100.57929,999,2,350,5,3,0,0.06,2019-07-01,100.0,4.8,Inner City,Pre-COVID
29401961,Room #5A: 2 single bed,221268282,Levi,Khlong Toei,Private room,13.72109,100.57944,499,2,351,5,30,1,0.59,2022-05-14,100.0,4.72,Inner City,Recovery Period
29403716,曼谷市中心高档住宅2房2厅，可住4-6人（86平方/24）近地铁近商圈，购物出行便利！,221495272,Anan,Ratchathewi,Entire home/apt,13.75486,100.53324,2200,5,344,4,65,2,1.28,2022-12-22,100.0,4.72,Inner City,Recovery Period
29607434,素坤逸轻轨Bangna 站BITEC 展馆周边单门独户每次都消杀处理卫生的整栋排屋别墅可住8个人团体,217304589,Linglong,Bang Na,Entire home/apt,13.66001,100.62632,4800,360,358,5,11,0,0.22,2020-01-26,0.0,5.0,Middle City,Pre-COVID
29242403,Spacious Deluxe Stuido,214201312,Frank,Sathon,Entire home/apt,13.71284,100.51443,767,2,339,6,72,22,1.45,2022-11-28,100.0,4.87,Inner City,Recovery Period
29245979,"nearby MRT Lad proa, Jatujak and night markets",122466288,นาย เชิดชาย,Chatu Chak,Private room,13.80832,100.56873,4500,1,365,2,2,0,0.04,2018-12-29,0.0,0.0,Inner City,Pre-COVID
29615446,Mam's House Khaosan,222545058,Apinya,Phra Nakhon,Private room,13.76311,100.49853,785,1,355,1,48,30,0.96,2022-12-05,83.0,4.49,Inner City,Recovery Period
29615864,"Platinum apt. M Floor Large room, Pratunam area",28443643,Yoshi,Ratchathewi,Entire home/apt,13.75133,100.53905,2950,1,132,12,5,1,0.1,2022-10-25,100.0,4.5,Inner City,Recovery Period
29406230,曼谷市中心高档住宅2房2厅可住4人（110平方/29）近地铁，近商圈，购物出行便利！,221495272,Anan,Ratchathewi,Entire home/apt,13.74889,100.54814,2500,5,59,4,9,1,0.18,2022-12-03,100.0,4.6,Inner City,Recovery Period
29406883,"HPZP_130_Luxury, 5 min to BTS Nana, 500/500 mbWifi",35082871,Ed,Vadhana,Entire home/apt,13.7434,100.55744,1801,2,287,33,114,7,2.27,2022-12-14,100.0,4.76,Middle City,Recovery Period
29414738,Must Be The Place (Private room),217568664,Must Be The Place,Din Daeng,Private room,13.79741,100.56917,750,1,365,3,2,0,0.04,2019-01-01,0.0,5.0,Inner City,Pre-COVID
29246336,P Residence,220345071,Pornvisit,Khlong Sam Wa,Private room,13.84175,100.69704,397,1,365,2,0,0,0.0,1970-01-01,0.0,0.0,Outer City,Pre-COVID
29247595,บ้านเดี่ยว,220353213,MaNotai,Bueng Kum,Entire home/apt,13.80424,100.65134,1000,30,364,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
29426012,Perfect place to stay in BKK @BTSKrungThonBuri,42726612,N.,Khlong San,Entire home/apt,13.72126,100.50411,1499,29,270,1,12,0,0.25,2020-01-14,0.0,0.0,Inner City,Pre-COVID
29249391,⑧爱马仕网红ins抖音打卡看湄南河夜景高17楼ICONSIAM购物中心BTS2min无边泳池健身房,131270916,Magic,Thon buri,Entire home/apt,13.72136,100.49274,1300,20,309,33,49,4,0.99,2022-10-09,0.0,0.0,Inner City,Recovery Period
29249524,HappyZleepy30_2mins to Nana BTS/wifi speed 500 Mbs,35082871,Ed,Vadhana,Entire home/apt,13.74412,100.55624,1526,1,336,33,37,24,0.73,2022-12-23,100.0,4.69,Middle City,Recovery Period
29429551,New in BKK- Entire place for BUDGET traveler,33098670,Paw,Ratchathewi,Entire home/apt,13.76076,100.53936,960,1,319,4,102,21,2.01,2022-12-28,0.0,4.89,Inner City,Recovery Period
29251185,"2-mins drive to BTS,Japanese relaxing 1 bedroom",191868997,Sunanta,Chom Thong,Entire home/apt,13.70293,100.46869,950,1,0,1,1,0,0.02,2018-12-13,100.0,5.0,Middle City,Pre-COVID
29435914,Hidden Gems in the Heart of Bangkok!!!,217874238,Nitinath,Ratchathewi,Hotel room,13.75711,100.52541,2700,1,358,3,1,0,0.02,2019-01-02,100.0,4.0,Inner City,Pre-COVID
29440458,"No. 88, 1 bedroom, 160 m. from BTS Surasak",21191904,Pu,Bang Rak,Entire home/apt,13.71947,100.51968,1500,30,199,2,12,4,0.26,2022-11-21,100.0,4.78,Inner City,Recovery Period
29466822,Once@One Sathorn Narathiward Soi4,221952167,Pannawat,Sathon,Private room,13.71822,100.53106,1500,3,181,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
29616065,Standard Room on ground floor,210060704,Amber Boutique Silom,Bang Rak,Hotel room,13.72687,100.5244,1000,1,130,7,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
29616114,"Platinum apt. 1st Floor Large room, Pratunam area",28443643,Yoshi,Ratchathewi,Entire home/apt,13.75089,100.53906,2697,1,148,12,10,5,0.2,2022-12-04,0.0,0.0,Inner City,Recovery Period
29616264,"Platinum apt. 2nd Floor Large room, Pratunam area",28443643,Yoshi,Parthum Wan,Entire home/apt,13.74923,100.53706,2606,1,148,12,4,2,0.09,2022-12-06,100.0,4.7,Inner City,Recovery Period
29616363,"Platinum apt. 3rd Floor XL room, Pratunam area",28443643,Yoshi,Ratchathewi,Entire home/apt,13.75132,100.53893,3474,1,108,12,31,8,0.63,2022-12-19,100.0,4.58,Inner City,Recovery Period
29616411,[AnotherHaus] Mr.Black - BKK airport- HuaMak sta.,52398651,Pai,Suanluang,Hotel room,13.73216,100.64815,990,1,348,6,24,4,0.48,2022-12-06,100.0,4.86,Middle City,Recovery Period
29616652,"Platinum apt. 4th Floor Large room, Pratunam area",28443643,Yoshi,Ratchathewi,Entire home/apt,13.7511,100.53707,2423,1,149,12,12,5,0.24,2022-12-21,100.0,4.59,Inner City,Recovery Period
29616727,"Platinum apt. 1st Floor studio room, Pratunam area",28443643,Yoshi,Ratchathewi,Entire home/apt,13.75103,100.5391,1189,1,162,12,12,0,0.25,2019-10-08,100.0,4.62,Inner City,Pre-COVID
29616913,"Platinum apt. 2 Floor Studio room, Pratunam area",28443643,Yoshi,Ratchathewi,Entire home/apt,13.75108,100.5376,1189,1,158,12,4,1,0.08,2022-12-21,100.0,4.57,Inner City,Recovery Period
29618688,Stunning Luxury 2BDR 200m To Beach,222946866,Gdgret,Khlong San,Entire home/apt,13.72032,100.49655,3331,1,364,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
29254709,Ki's Pool/0m BTS Ratchayothin stn/WIFI/Netflix/Gym,176653289,Land,Chatu Chak,Entire home/apt,13.83117,100.57143,640,31,209,1,7,3,0.19,2022-06-24,100.0,5.0,Inner City,Recovery Period
29468057,Reopen HLP Cozy Apt. near China town(No sharing),221960511,P And Y,Pom Prap Sattru Phai,Entire home/apt,13.74424,100.51488,1043,1,344,1,49,2,0.96,2022-11-29,100.0,4.69,Inner City,Recovery Period
29264106,Midtown Bangkok Silom♥Mrt Bts Speed Fiber♥曼谷中心,48832264,Maki,Bang Rak,Entire home/apt,13.72864,100.52745,2014,1,352,1,73,6,1.45,2022-12-21,100.0,4.75,Inner City,Recovery Period
29469480,Modern Room Suite 2/ 3mins from BTS,172097916,Duke,Vadhana,Hotel room,13.72928,100.57245,1400,28,0,3,16,1,0.32,2022-02-23,0.0,0.0,Middle City,Recovery Period
29271004,Yolo Bangkok Hotel - BTS&MRT| The Beginning,18234321,Yue,Vadhana,Hotel room,13.74471,100.55957,3446,1,341,13,8,0,0.16,2019-08-19,0.0,0.0,Middle City,Pre-COVID
29272309,1 曼谷 摩天轮河滨夜市 大皇宫 暹罗 唐人街 四面佛 豪华公寓,205008955,Moon,Bang Kho laen,Entire home/apt,13.70049,100.51481,971,28,310,20,11,6,0.3,2022-12-14,100.0,4.87,Inner City,Recovery Period
29274176,"Perfect room,(MRT Thailand Culture center)+wifi",125020131,Yuki,Huai Khwang,Entire home/apt,13.76317,100.56917,1000,160,365,5,4,0,0.08,2019-02-17,0.0,0.0,Inner City,Pre-COVID
29278133,"Close by MRT,JJ Market,Union Mall,7-11,DMK Airport",152471061,Natalie,Chatu Chak,Entire home/apt,13.81,100.56593,2500,3,1,1,94,0,1.85,2020-04-24,100.0,4.96,Inner City,During COVID
29289811,Private room for 4 people/ 5minute walk to Khaosan,220185692,Teerawat,Phra Nakhon,Hotel room,13.76304,100.4993,940,1,351,2,29,0,0.57,2020-02-27,100.0,4.37,Inner City,Pre-COVID
29475548,Amazing House with Roof-Top Pool in Thonglor,222000961,Ning,Vadhana,Entire home/apt,13.73746,100.58202,20000,2,282,6,57,10,1.13,2022-12-13,100.0,4.87,Middle City,Recovery Period
29482817,"Private Cozy room near MRT, wifi/Netflix/pool/gym",39487575,Saifon,Bang Sue,Entire home/apt,13.81818,100.52939,800,5,305,2,35,6,0.69,2022-12-24,100.0,4.9,Inner City,Recovery Period
29495315,Bangkok,221974953,Nant,Pra Wet,Entire home/apt,13.72934,100.69988,1800,1,177,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
29499949,"Tawin Place, cozy room, easy connect to anyplace",3358703,Nes,Chatu Chak,Private room,13.85227,100.55575,415,1,365,1,1,0,0.02,2018-11-05,0.0,4.0,Inner City,Pre-COVID
29501982,"4 Guest Apartment in The Parkland Bangna ,Bangkok.",8986384,Nadda,Bang Na,Private room,13.66806,100.65126,2000,28,356,2,0,0,0.0,1970-01-01,100.0,0.0,Middle City,Pre-COVID
29503841,2Bed room 2Bath room near BTS Udomsuk,198990317,Legato,Phra Khanong,Private room,13.68297,100.6059,1200,1,365,1,13,0,0.26,2019-12-28,0.0,0.0,Middle City,Pre-COVID
29504019,Close to Donmuang Airport & easy to center town,25995146,Joy,Lak Si,Entire home/apt,13.88896,100.57432,900,28,271,2,2,0,0.05,2020-01-13,0.0,0.0,Middle City,Pre-COVID
29504855,★Hyde Sukhumvit 11★Stunning View★BTS NANA,62257044,Ludoping,Vadhana,Entire home/apt,13.74474,100.55741,1854,5,158,56,48,15,0.95,2022-12-03,100.0,4.88,Middle City,Recovery Period
29624997,Elegant rooms have luxurious decorations.,222995734,Edward T,Don Mueang,Private room,13.89979,100.60888,4500,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
29636974,52-50 Phraeng Phuthon Rd,223090140,Claudia R,Phra Nakhon,Entire home/apt,13.7506,100.49653,886,1,365,1,1,0,0.02,2019-01-13,0.0,0.0,Inner City,Pre-COVID
29638853,Bangkok k3t1studio,118638863,Dong Won,Phra Khanong,Private room,13.69221,100.6142,650,2,365,1,1,0,0.02,2019-01-08,0.0,5.0,Middle City,Pre-COVID
29640029,Apartment45 Hostel (Bed in 4 Beds Mixed Dorm),210398751,Kanin,Sathon,Shared room,13.72024,100.54743,400,1,170,6,22,8,0.45,2022-11-24,100.0,4.88,Inner City,Recovery Period
29644025,曼谷市中心地铁汇狂站出口5分钟 曼谷最大火车夜市 代购按摩街 汇狂夜市 建兴酒家 华人必住民宿28,105689479,Taosiam,Huai Khwang,Private room,13.77913,100.57537,650,1,102,34,77,0,1.53,2020-02-04,100.0,4.72,Inner City,Pre-COVID
29659566,"Comfortable Room for 2-3 person, 1 step to MRT",21970931,Nui,Bang Sue,Entire home/apt,13.81889,100.53213,740,5,131,22,54,21,1.09,2022-11-22,0.0,0.0,Inner City,Recovery Period
29290538,กวางมูสคอนโด,220664870,ณัฐกานต์,Chatu Chak,Entire home/apt,13.80484,100.57749,2595,1,90,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
29912983,"Your home in Sukhumvit 77, Bangkok, Thailand",161524916,Reazul,Suanluang,Entire home/apt,13.71081,100.62322,1500,5,87,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
29666144,"Furnished Luxury Condo, Sukhumvit 47 - Via Botany",39201157,Poonphat,Vadhana,Entire home/apt,13.73201,100.57392,4000,30,358,1,1,0,0.02,2019-02-15,0.0,5.0,Middle City,Pre-COVID
29916668,"1BRRiverView,70sqmBreakfast-ChatriumHotelAsiatique",163816479,Chatrium Riverside RSVN Team,Bang Kho laen,Hotel room,13.71063,100.51009,14630,1,1,6,2,0,0.08,2021-01-02,0.0,0.0,Inner City,During COVID
29506543,"Modern 1BR in heart of BKK, private lift, 5min BTS",50050657,Wipa,Parthum Wan,Entire home/apt,13.74947,100.54068,1650,90,81,7,61,3,1.2,2022-10-06,96.0,4.91,Inner City,Recovery Period
29507653,★Hyde Sukhumvit 11★Splendid View★ BTS NANA★,62257044,Ludoping,Vadhana,Entire home/apt,13.7419,100.5574,1870,5,176,56,42,15,0.83,2022-12-01,100.0,4.86,Middle City,Recovery Period
29508144,★Hyde Sukhumvit 11★Glamorous Design★BTS NANA★,62257044,Ludoping,Vadhana,Entire home/apt,13.74237,100.55737,1854,5,153,56,40,22,0.82,2022-11-22,100.0,4.77,Middle City,Recovery Period
29509194,★Hyde Sukhumvit 11★Charming Design★ BTS NANA,62257044,Ludoping,Vadhana,Entire home/apt,13.74159,100.55607,1760,5,151,56,52,16,1.04,2022-12-01,100.0,4.75,Middle City,Recovery Period
29509883,"Baan Nornlen Residence, One Bedroom Suites @ 101",7825375,Sutasinee,Sathon,Entire home/apt,13.71915,100.52948,1800,2,164,9,17,3,0.35,2022-11-21,80.0,4.81,Inner City,Recovery Period
29510980,"Baan Nornlen residence, Comfy Studio room No.402",7825375,Sutasinee,Sathon,Private room,13.71731,100.53094,1500,2,173,9,6,0,0.13,2020-01-19,80.0,4.76,Inner City,Pre-COVID
29520933,CuteCocoon4—B&B in the Lively Heart of Bangkok,29821030,Diow,Khlong Toei,Entire home/apt,13.73474,100.56274,3117,1,124,5,152,55,2.99,2022-12-22,100.0,4.92,Inner City,Recovery Period
29521057,Guesthouse·乳胶双人房/听到中文真好/方便入住/双轻轨，地铁旁/市中心,174931044,Xu,Bang Rak,Entire home/apt,13.72601,100.53143,1172,1,0,4,27,0,0.55,2020-03-08,0.0,4.93,Inner City,During COVID
29524710,Modern & Luxury Home in the heart of Thonglor,222000961,Ning,Vadhana,Entire home/apt,13.73746,100.58202,11286,2,319,6,21,2,0.42,2022-11-27,100.0,4.74,Middle City,Recovery Period
29525710,"Large Sathorn Room, Private Bathroom",142735105,Pawarit,Sathon,Private room,13.71857,100.53905,800,2,87,12,9,2,0.18,2022-12-11,90.0,4.82,Inner City,Recovery Period
29526819,Modern Deluxe Private Double Bed (2 adults),51074483,Nuttawut,Parthum Wan,Private room,13.74936,100.52893,300000,1,365,5,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
29917627,Sukhumvit 25,224760650,Tatiyanee,Vadhana,Entire home/apt,13.73733,100.59706,1900,1,179,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
29527773,Luxury Stay in Central Bangkok With Roof-top Pool,222000961,Ning,Vadhana,Entire home/apt,13.73746,100.58202,12000,2,282,6,40,9,0.81,2022-09-05,100.0,4.83,Middle City,Recovery Period
29918156,♡Only one 4 me is you & you 4 me♡So happy together,1927968,Evan,Bang Na,Entire home/apt,13.6601,100.60642,1350,1,360,37,49,9,0.97,2022-12-04,100.0,4.99,Middle City,Recovery Period
29929011,"Great location to SoHo, Lower East side and the",225029109,Asdasd,Vadhana,Entire home/apt,13.70748,100.60482,2597,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
29672478,Pakin Residence,223288355,ภคิน,Sai Mai,Private room,13.90981,100.63077,400,1,180,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
29931569,"Single room w/ private bathroom, steps from BTS",23526677,Sai,Khlong Toei,Hotel room,13.71602,100.5874,480,1,0,9,20,0,0.41,2020-02-15,0.0,4.5,Inner City,Pre-COVID
29679524,"King size bed with private bathroom, Old town BKK",32101291,Punyada,Phra Nakhon,Private room,13.75316,100.50407,913,1,53,4,16,8,0.32,2022-03-06,100.0,4.54,Inner City,Recovery Period
29533947,Asoke (mrt Petchaburi) 2 bed  2 bath 65 sam 19 fl,222380716,สโรชา,Huai Khwang,Entire home/apt,13.74762,100.5805,4500,1,179,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
29932426,"In The Heart Of Sukhumvit Next To Mall, MRT & BTS",32745287,Kat,Vadhana,Entire home/apt,13.73905,100.55816,1888,30,44,1,56,2,1.12,2022-10-30,0.0,4.82,Middle City,Recovery Period
29534164,Great​ Location​/ Lovely House/Close​ BTS​ Ekamai/,214077807,Yuki,Vadhana,Entire home/apt,13.71871,100.58914,1100,1,330,1,63,19,1.27,2022-12-07,90.0,4.68,Middle City,Recovery Period
